Iteration,H,Number of connected components,Maximum number of connected components,Number of connected components / Maximum number of connected components,Volume largest connected component,Total Volume,Largest volume / Total volume,Is percolating
94,0.953125,26,52,0.5,2048,12389,0.165308,0
94,0.949219,27,52,0.519231,2048,12981,0.157769,0
94,0.945313,28,52,0.538462,2048,13911,0.147222,0
94,0.941406,30,52,0.576923,2048,14679,0.139519,0
94,0.9375,30,52,0.576923,2048,15143,0.135244,0
94,0.933594,31,52,0.596154,2048,16167,0.126678,0
94,0.929688,32,52,0.615385,2048,16647,0.123025,0
94,0.925781,33,52,0.634615,2048,16969,0.120691,0
94,0.921875,34,52,0.653846,2048,17705,0.115674,0
94,0.917969,34,52,0.653846,2048,18042,0.113513,0
94,0.914063,36,52,0.692308,2048,18620,0.109989,0
94,0.910156,37,52,0.711538,2048,19310,0.106059,0
94,0.90625,38,52,0.730769,2048,20302,0.100877,0
94,0.902344,38,52,0.730769,2816,21070,0.13365,0
94,0.898438,39,52,0.75,2816,21744,0.129507,0
94,0.894531,40,52,0.769231,2816,22336,0.126074,0
94,0.890625,42,52,0.807692,2816,22832,0.123336,0
94,0.886719,44,52,0.846154,2816,23442,0.120126,0
94,0.882813,44,52,0.846154,2816,23954,0.117559,0
94,0.878906,45,52,0.865385,2816,24315,0.115813,0
94,0.875,47,52,0.903846,2816,25307,0.111274,0
94,0.871094,47,52,0.903846,2816,26267,0.107207,0
94,0.867188,48,52,0.923077,2816,26891,0.104719,0
94,0.863281,48,52,0.923077,2816,27531,0.102285,0
94,0.859375,47,52,0.903846,2816,27869,0.101044,0
94,0.855469,44,52,0.846154,2914,28591,0.10192,0
94,0.851563,44,52,0.846154,2914,29343,0.0993082,0
94,0.847656,46,52,0.884615,2914,30047,0.0969814,0
94,0.84375,46,52,0.884615,2914,30559,0.0953565,0
94,0.839844,46,52,0.884615,3426,31551,0.108586,0
94,0.835938,47,52,0.903846,3426,32175,0.10648,0
94,0.832031,48,52,0.923077,3426,32879,0.1042,0
94,0.828125,49,52,0.942308,3650,33359,0.109416,0
94,0.824219,50,52,0.961538,3650,33807,0.107966,0
94,0.820313,50,52,0.961538,3650,34175,0.106803,0
94,0.816406,49,52,0.942308,3650,34671,0.105275,0
94,0.8125,49,52,0.942308,3650,35663,0.102347,0
94,0.808594,47,52,0.903846,7490,36415,0.205684,0
94,0.804688,47,52,0.903846,7490,37075,0.202023,0
94,0.800781,48,52,0.923077,7490,37699,0.198679,0
94,0.796875,49,52,0.942308,7490,38037,0.196914,0
94,0.792969,49,52,0.942308,8212,38759,0.211873,0
94,0.789063,49,52,0.942308,8212,39383,0.208516,0
94,0.785156,48,52,0.923077,8212,39817,0.206244,0
94,0.78125,46,52,0.884615,10292,40537,0.253891,0
94,0.777344,47,52,0.903846,10292,41241,0.249557,0
94,0.773438,45,52,0.865385,11796,41851,0.281857,0
94,0.769531,46,52,0.884615,11796,42811,0.275537,0
94,0.765625,45,52,0.865385,12052,43579,0.276555,0
94,0.761719,44,52,0.846154,12052,44299,0.27206,0
94,0.757813,43,52,0.826923,13582,45019,0.301695,0
94,0.753906,42,52,0.807692,13582,45755,0.296842,0
94,0.75,41,52,0.788462,13582,46395,0.292747,0
94,0.746094,42,52,0.807692,13687,46605,0.293681,0
94,0.742188,37,52,0.711538,13687,47597,0.28756,0
94,0.738281,38,52,0.730769,13687,48365,0.282994,0
94,0.734375,37,52,0.711538,13687,48989,0.279389,0
94,0.730469,38,52,0.730769,14199,49757,0.285367,0
94,0.726563,37,52,0.711538,15487,50191,0.308561,0
94,0.722656,37,52,0.711538,15487,50703,0.305445,0
94,0.71875,37,52,0.711538,15487,51407,0.301262,0
94,0.714844,35,52,0.673077,15487,51791,0.299029,0
94,0.710938,34,52,0.653846,15487,52423,0.295424,1
94,0.707031,32,52,0.615385,18139,52871,0.34308,1
94,0.703125,31,52,0.596154,18139,53607,0.33837,1
94,0.699219,32,52,0.615385,18139,54327,0.333886,1
94,0.695313,33,52,0.634615,18619,54898.9,0.339151,1
94,0.691406,31,52,0.596154,19263,55157.9,0.349234,1
94,0.6875,31,52,0.596154,19263,55501.9,0.347069,1
94,0.683594,31,52,0.596154,19263,55854.9,0.344876,1
94,0.679688,31,52,0.596154,19263,56350.9,0.34184,1
94,0.675781,31,52,0.596154,19263,57086.9,0.337433,1
94,0.671875,31,52,0.596154,19599,57534.9,0.340646,1
94,0.667969,31,52,0.596154,19887.8,57987.8,0.342965,1
94,0.664063,31,52,0.596154,20911.8,59011.8,0.354366,1
94,0.660156,31,52,0.596154,20911.8,59363.8,0.352265,1
94,0.65625,30,52,0.576923,20911.8,59829.8,0.349521,1
94,0.652344,30,52,0.576923,21135.8,60277.8,0.350639,1
94,0.648438,30,52,0.576923,21135.8,60789.8,0.347686,1
94,0.644531,29,52,0.557692,21615.8,61367.8,0.352233,1
94,0.640625,29,52,0.557692,21615.8,62135.8,0.347879,1
94,0.636719,27,52,0.519231,21615.8,62599.8,0.345301,1
94,0.632813,26,52,0.5,21615.8,63239.8,0.341806,1
94,0.628906,26,52,0.5,21615.8,64007.8,0.337705,1
94,0.625,26,52,0.5,21839.8,64455.8,0.338833,1
94,0.621094,26,52,0.5,21931.6,64803.6,0.338432,1
94,0.617188,26,52,0.5,22891.6,65763.6,0.348089,1
94,0.613281,26,52,0.5,23115.6,66227.6,0.349033,1
94,0.609375,27,52,0.519231,23115.6,66563.6,0.347271,1
94,0.605469,25,52,0.480769,23115.6,67059.6,0.344703,1
94,0.601563,25,52,0.480769,23115.6,67555.6,0.342172,1
94,0.597656,24,52,0.461538,23115.6,68277.6,0.338553,1
94,0.59375,24,52,0.461538,23227.6,68613.6,0.338528,1
94,0.589844,23,52,0.442308,45707.6,69605.6,0.656666,1
94,0.585938,22,52,0.423077,46510.6,69966.6,0.664754,1
94,0.582031,21,52,0.403846,47422.6,70430.6,0.673324,1
94,0.578125,18,52,0.346154,54542.6,70910.6,0.769174,1
94,0.574219,16,52,0.307692,57786.6,71646.6,0.806551,1
94,0.570313,15,52,0.288462,58458.6,72094.6,0.81086,1
94,0.566406,13,52,0.25,60090.6,72798.6,0.825436,1
94,0.5625,12,52,0.230769,60868.6,73422.6,0.829017,1
94,0.558594,11,52,0.211538,61542.6,73872.6,0.833091,1
94,0.554688,12,52,0.230769,62054.6,74640.6,0.831379,1
94,0.550781,12,52,0.230769,62566.6,75280.6,0.831112,1
94,0.546875,12,52,0.230769,62988.5,75942.5,0.829424,1
94,0.542969,12,52,0.230769,63212.5,76406.5,0.827318,1
94,0.539063,11,52,0.211538,63452.5,76902.5,0.825103,1
94,0.535156,11,52,0.211538,63886.5,77336.5,0.826085,1
94,0.53125,10,52,0.192308,65390.5,78328.5,0.834824,1
94,0.527344,10,52,0.192308,66320.5,79258.5,0.836762,1
94,0.523438,10,52,0.192308,67042.5,79980.5,0.838236,1
94,0.519531,8,52,0.153846,77034.5,80748.5,0.954005,1
94,0.515625,8,52,0.153846,77996.5,81710.5,0.954547,1
94,0.511719,8,52,0.153846,78636.5,82350.5,0.9549,1
94,0.507813,8,52,0.153846,79372.5,83086.5,0.9553,1
94,0.503906,8,52,0.153846,79694.5,83408.5,0.955472,1
94,0.5,8,52,0.153846,80384.5,84098.5,0.955837,1
94,0.496094,7,52,0.134615,81856.5,85090.5,0.961993,1
94,0.492188,7,52,0.134615,82480.5,85714.5,0.96227,1
94,0.488281,7,52,0.134615,82648.5,85882.5,0.962344,1
94,0.484375,7,52,0.134615,83354.5,86588.5,0.962651,1
94,0.480469,8,52,0.153846,83397.4,86887.4,0.959833,1
94,0.476563,7,52,0.134615,85301.4,87591.4,0.973856,1
94,0.472656,7,52,0.134615,85991.4,88281.4,0.97406,1
94,0.46875,7,52,0.134615,86727.4,89017.4,0.974275,1
94,0.464844,7,52,0.134615,87463.4,89753.4,0.974486,1
94,0.460938,4,52,0.0769231,89895.4,90489.4,0.993436,1
94,0.457031,4,52,0.0769231,90647.4,91241.4,0.99349,1
94,0.453125,4,52,0.0769231,91383.4,91977.4,0.993542,1
94,0.449219,3,52,0.0576923,92375.4,92713.4,0.996354,1
94,0.445313,3,52,0.0576923,93111.4,93449.4,0.996383,1
94,0.441406,2,52,0.0384615,94057.4,94185.4,0.998641,1
94,0.4375,2,52,0.0384615,94793.4,94921.4,0.998652,1
94,0.433594,2,52,0.0384615,95403.4,95531.4,0.99866,1
94,0.429688,2,52,0.0384615,96139.4,96267.4,0.99867,1
94,0.425781,2,52,0.0384615,96779.4,96907.4,0.998679,1
94,0.421875,2,52,0.0384615,97771.4,97899.4,0.998693,1
94,0.417969,1,52,0.0192308,98667.4,98667.4,1,1
94,0.414063,1,52,0.0192308,99035.4,99035.4,1,1
94,0.410156,1,52,0.0192308,99771.4,99771.4,1,1
94,0.40625,1,52,0.0192308,100093,100093,1,1
94,0.402344,1,52,0.0192308,100815,100815,1,1
94,0.398438,1,52,0.0192308,101775,101775,1,1
94,0.394531,1,52,0.0192308,102511,102511,1,1
94,0.390625,1,52,0.0192308,103263,103263,1,1
94,0.386719,1,52,0.0192308,104255,104255,1,1
94,0.382813,1,52,0.0192308,104689,104689,1,1
94,0.378906,1,52,0.0192308,105425,105425,1,1
94,0.375,1,52,0.0192308,106161,106161,1,1
94,0.371094,1,52,0.0192308,107091,107091,1,1
94,0.367188,1,52,0.0192308,107859,107859,1,1
94,0.363281,1,52,0.0192308,108883,108883,1,1
94,0.359375,1,52,0.0192308,109875,109875,1,1
94,0.355469,1,52,0.0192308,110611,110611,1,1
94,0.351563,1,52,0.0192308,111059,111059,1,1
94,0.347656,1,52,0.0192308,112051,112051,1,1
94,0.34375,1,52,0.0192308,112531,112531,1,1
94,0.339844,1,52,0.0192308,113043,113043,1,1
94,0.335938,1,52,0.0192308,113811,113811,1,1
94,0.332031,1,52,0.0192308,114547,114547,1,1
94,0.328125,1,52,0.0192308,114901,114901,1,1
94,0.324219,1,52,0.0192308,115381,115381,1,1
94,0.320313,1,52,0.0192308,115966,115966,1,1
94,0.316406,1,52,0.0192308,116640,116640,1,1
94,0.3125,1,52,0.0192308,117632,117632,1,1
94,0.308594,1,52,0.0192308,117968,117968,1,1
94,0.304688,1,52,0.0192308,118578,118578,1,1
94,0.300781,1,52,0.0192308,119202,119202,1,1
94,0.296875,1,52,0.0192308,119556,119556,1,1
94,0.292969,1,52,0.0192308,120164,120164,1,1
94,0.289063,1,52,0.0192308,120614,120614,1,1
94,0.285156,1,52,0.0192308,121336,121336,1,1
94,0.28125,1,52,0.0192308,122328,122328,1,1
94,0.277344,1,52,0.0192308,123352,123352,1,1
94,0.273438,1,52,0.0192308,123786,123786,1,1
94,0.269531,1,52,0.0192308,124091,124091,1,1
94,0.265625,1,52,0.0192308,124427,124427,1,1
94,0.261719,1,52,0.0192308,124707,124707,1,1
94,0.257813,1,52,0.0192308,125331,125331,1,1
94,0.253906,1,52,0.0192308,126323,126323,1,1
94,0.25,1,52,0.0192308,126771,126771,1,1
94,0.246094,1,52,0.0192308,127493,127493,1,1
94,0.242188,1,52,0.0192308,128261,128261,1,1
94,0.238281,1,52,0.0192308,128997,128997,1,1
94,0.234375,1,52,0.0192308,130021,130021,1,1
94,0.230469,1,52,0.0192308,130773,130773,1,1
94,0.226563,1,52,0.0192308,131797,131797,1,1
94,0.222656,1,52,0.0192308,132501,132501,1,1
94,0.21875,1,52,0.0192308,132935,132935,1,1
94,0.214844,1,52,0.0192308,133303,133303,1,1
94,0.210938,1,52,0.0192308,134039,134039,1,1
94,0.207031,1,52,0.0192308,134407,134407,1,1
94,0.203125,1,52,0.0192308,135111,135111,1,1
94,0.199219,1,52,0.0192308,135721,135721,1,1
94,0.195313,1,52,0.0192308,136233,136233,1,1
94,0.191406,1,52,0.0192308,137257,137257,1,1
94,0.1875,1,52,0.0192308,137881,137881,1,1
94,0.183594,1,52,0.0192308,138585,138585,1,1
94,0.179688,1,52,0.0192308,139177,139177,1,1
94,0.175781,1,52,0.0192308,139897,139897,1,1
94,0.171875,1,52,0.0192308,140377,140377,1,1
94,0.167969,1,52,0.0192308,141145,141145,1,1
94,0.164063,1,52,0.0192308,141721,141721,1,1
94,0.160156,1,52,0.0192308,142713,142713,1,1
94,0.15625,1,52,0.0192308,143305,143305,1,1
94,0.152344,1,52,0.0192308,144265,144265,1,1
94,0.148438,1,52,0.0192308,145227,145227,1,1
94,0.144531,1,52,0.0192308,145933,145933,1,1
94,0.140625,1,52,0.0192308,146429,146429,1,1
94,0.136719,1,52,0.0192308,146797,146797,1,1
94,0.132813,1,52,0.0192308,147277,147277,1,1
94,0.128906,1,52,0.0192308,147981,147981,1,1
94,0.125,1,52,0.0192308,148297,148297,1,1
94,0.121094,1,52,0.0192308,148971,148971,1,1
94,0.117188,1,52,0.0192308,149963,149963,1,1
94,0.113281,1,52,0.0192308,150955,150955,1,1
94,0.109375,1,52,0.0192308,151309,151309,1,1
94,0.105469,1,52,0.0192308,152077,152077,1,1
94,0.101563,1,52,0.0192308,152687,152687,1,1
94,0.0976563,1,52,0.0192308,153647,153647,1,1
94,0.09375,1,52,0.0192308,154671,154671,1,1
94,0.0898438,1,52,0.0192308,155633,155633,1,1
94,0.0859375,1,52,0.0192308,156243,156243,1,1
94,0.0820313,1,52,0.0192308,156851,156851,1,1
94,0.078125,1,52,0.0192308,157573,157573,1,1
94,0.0742188,1,52,0.0192308,158310,158310,1,1
94,0.0703125,1,52,0.0192308,158648,158648,1,1
94,0.0664063,1,52,0.0192308,159258,159258,1,1
94,0.0625,1,52,0.0192308,159738,159738,1,1
94,0.0585938,1,52,0.0192308,160218,160218,1,1
94,0.0546875,1,52,0.0192308,161210,161210,1,1
94,0.0507813,1,52,0.0192308,162234,162234,1,1
94,0.046875,1,52,0.0192308,162795,162795,1,1
95,1,13,52,0.25,512,3605,0.142025,0
95,0.996094,15,52,0.288462,512,4313.88,0.118687,0
95,0.992188,17,52,0.326923,512,5305.88,0.0964968,0
95,0.988281,18,52,0.346154,1024,6041.88,0.169484,0
95,0.984375,20,52,0.384615,1024,6537.88,0.156626,0
95,0.980469,22,52,0.423077,1024,6714.88,0.152497,0
95,0.976563,23,52,0.442308,1024,7180.88,0.142601,0
95,0.972656,25,52,0.480769,1024,7948.88,0.128823,0
95,0.96875,27,52,0.519231,1024,8652.88,0.118342,0
95,0.964844,29,52,0.557692,1024,9404.88,0.10888,0
95,0.960938,31,52,0.596154,1024,9788.88,0.104609,0
95,0.957031,33,52,0.634615,1024,10172.9,0.10066,0
95,0.953125,32,52,0.615385,1024,10684.9,0.0958364,0
95,0.949219,31,52,0.596154,1232,11276.9,0.10925,0
95,0.945313,33,52,0.634615,1232,11980.9,0.102831,0
95,0.941406,34,52,0.653846,1232,12686.9,0.0971082,0
95,0.9375,35,52,0.673077,1232,13454.9,0.0915653,0
95,0.933594,34,52,0.653846,1280,13966.9,0.0916454,0
95,0.929688,35,52,0.673077,1280,14334.9,0.0892927,0
95,0.925781,35,52,0.673077,1280,14551.9,0.0879612,0
95,0.921875,36,52,0.692308,1280,15175.9,0.0843444,0
95,0.917969,35,52,0.673077,1280,15595.9,0.082073,0
95,0.914063,36,52,0.692308,1280,16331.9,0.0783743,0
95,0.910156,37,52,0.711538,1280,17083.9,0.0749245,0
95,0.90625,39,52,0.75,1280,17675.9,0.0724151,0
95,0.902344,40,52,0.769231,1280,18395.9,0.0695808,0
95,0.898438,42,52,0.807692,1280,19131.9,0.0669041,0
95,0.894531,42,52,0.807692,1280,19371.9,0.0660752,0
95,0.890625,42,52,0.807692,1280,20395.9,0.0627578,0
95,0.886719,41,52,0.788462,2304,21387.9,0.107725,0
95,0.882813,41,52,0.788462,2304,21948.9,0.104971,0
95,0.878906,42,52,0.807692,2304,22284.9,0.103389,0
95,0.875,43,52,0.826923,2304,22924.9,0.100502,0
95,0.871094,43,52,0.826923,2304,23502.9,0.0980306,0
95,0.867188,43,52,0.826923,2304,23706.8,0.0971875,0
95,0.863281,45,52,0.865385,2304,24140.8,0.0954403,0
95,0.859375,47,52,0.903846,2304,24462.8,0.094184,0
95,0.855469,49,52,0.942308,2304,24784.8,0.0929604,0
95,0.851563,48,52,0.923077,2560,25250.8,0.101383,0
95,0.847656,49,52,0.942308,2560,25910.8,0.0988007,0
95,0.84375,50,52,0.961538,2560,26870.8,0.0952709,0
95,0.839844,50,52,0.961538,2560,27137.6,0.094334,0
95,0.835938,49,52,0.942308,4096,27889.6,0.146865,0
95,0.832031,48,52,0.923077,4096,28227.6,0.145106,0
95,0.828125,48,52,0.923077,4096,28595.6,0.143239,0
95,0.824219,49,52,0.942308,4608,29235.6,0.157616,0
95,0.820313,50,52,0.961538,4608,29971.6,0.153745,0
95,0.816406,50,52,0.961538,4608,30691.6,0.150139,0
95,0.8125,49,52,0.942308,4608,31365.6,0.146912,0
95,0.808594,50,52,0.961538,5120,32357.6,0.158232,0
95,0.804688,51,52,0.980769,5120,32791.6,0.156137,0
95,0.800781,52,52,1,5120,33815.6,0.151409,0
95,0.796875,52,52,1,5120,34807.6,0.147094,0
95,0.792969,53,52,1.01923,5120,35529.6,0.144105,0
95,0.789063,52,52,1,5120,36265.6,0.141181,0
95,0.785156,51,52,0.980769,5120,37001.6,0.138372,0
95,0.78125,50,52,0.961538,5368,37961.6,0.141406,0
95,0.777344,52,52,1,5368,38345.6,0.13999,0
95,0.773438,52,52,1,5368,39081.6,0.137354,0
95,0.769531,52,52,1,5368,39803.6,0.134862,0
95,0.765625,50,52,0.961538,5368,40237.6,0.133407,0
95,0.761719,50,52,0.961538,5632,41261.6,0.136495,0
95,0.757813,49,52,0.942308,6656,42253.6,0.157525,0
95,0.753906,50,52,0.961538,6656,42701.6,0.155872,0
95,0.75,49,52,0.942308,6656,43391.6,0.153394,0
95,0.746094,49,52,0.942308,6656,43727.6,0.152215,0
95,0.742188,47,52,0.903846,6656,44719.6,0.148838,0
95,0.738281,45,52,0.865385,6656,45423.6,0.146532,0
95,0.734375,43,52,0.826923,11016,46447.6,0.23717,0
95,0.730469,44,52,0.846154,11016,47199.6,0.233392,0
95,0.726563,44,52,0.846154,11528,47809.6,0.241123,0
95,0.722656,44,52,0.846154,11528,48229.6,0.239023,0
95,0.71875,44,52,0.846154,11528,48933.6,0.235584,0
95,0.714844,41,52,0.788462,14296,49957.6,0.286163,0
95,0.710938,40,52,0.769231,14296,50421.6,0.283529,0
95,0.707031,39,52,0.75,14296,51125.6,0.279625,0
95,0.703125,40,52,0.769231,14296,51591.6,0.277099,0
95,0.699219,41,52,0.788462,14296,52281.6,0.273442,0
95,0.695313,41,52,0.788462,14296,52619.6,0.271686,0
95,0.691406,40,52,0.769231,14296,52859.6,0.270452,0
95,0.6875,41,52,0.788462,14296,53627.6,0.266579,0
95,0.683594,40,52,0.769231,14808,54237.6,0.273021,0
95,0.679688,41,52,0.788462,14808,55261.6,0.267962,0
95,0.675781,40,52,0.769231,17321,55885.6,0.309937,0
95,0.671875,39,52,0.75,17321,56269.6,0.307821,0
95,0.667969,37,52,0.711538,33153,57261.6,0.578974,0
95,0.664063,37,52,0.711538,33665,57997.6,0.580455,0
95,0.660156,37,52,0.711538,36193,58719.6,0.61637,0
95,0.65625,35,52,0.673077,38177,59455.6,0.642109,0
95,0.652344,35,52,0.673077,38433,60223.6,0.638171,1
95,0.648438,35,52,0.673077,38643,60945.6,0.634057,1
95,0.644531,34,52,0.653846,38643,61681.6,0.626491,1
95,0.640625,34,52,0.653846,38868,62162.6,0.625263,1
95,0.636719,33,52,0.634615,39380,62898.6,0.626087,1
95,0.632813,33,52,0.634615,39860,63602.6,0.626704,1
95,0.628906,29,52,0.557692,42436,64338.6,0.659573,1
95,0.625,28,52,0.538462,42948,65330.6,0.657395,1
95,0.621094,28,52,0.538462,43172,66066.6,0.653462,1
95,0.617188,26,52,0.5,53382,67090.6,0.79567,1
95,0.613281,25,52,0.480769,54358,67810.6,0.801615,1
95,0.609375,23,52,0.442308,55918,68162.6,0.820362,1
95,0.605469,22,52,0.423077,57006,68770.6,0.828929,1
95,0.601563,22,52,0.423077,57726,69490.6,0.830702,1
95,0.597656,21,52,0.403846,58174,69826.6,0.833121,1
95,0.59375,19,52,0.365385,63502,70850.6,0.89628,1
95,0.589844,19,52,0.365385,63982,71586.6,0.89377,1
95,0.585938,17,52,0.326923,66110,72082.6,0.917142,1
95,0.582031,17,52,0.326923,67134,73106.6,0.918303,1
95,0.578125,16,52,0.307692,69182,73874.6,0.936479,1
95,0.574219,16,52,0.307692,69694,74484.6,0.935683,1
95,0.570313,15,52,0.288462,70654,75220.6,0.93929,1
95,0.566406,14,52,0.269231,71572,75830.6,0.94384,1
95,0.5625,13,52,0.25,72238,76447.6,0.944935,1
95,0.558594,13,52,0.25,72928,77137.6,0.945427,1
95,0.554688,13,52,0.25,73696,77905.6,0.945965,1
95,0.550781,13,52,0.25,74464,78673.6,0.946493,1
95,0.546875,12,52,0.230769,75680,79409.6,0.953033,1
95,0.542969,12,52,0.230769,76384,80113.6,0.953446,1
95,0.539063,12,52,0.230769,76880,80609.6,0.953732,1
95,0.535156,11,52,0.211538,77764,81283.6,0.956699,1
95,0.53125,12,52,0.230769,77876,81605.6,0.954297,1
95,0.527344,12,52,0.230769,78612,82341.6,0.954705,1
95,0.523438,12,52,0.230769,79604,83333.6,0.955245,1
95,0.519531,12,52,0.230769,80596,84325.6,0.955771,1
95,0.515625,12,52,0.230769,81300,85029.6,0.956137,1
95,0.511719,12,52,0.230769,81608,85239.6,0.957395,1
95,0.507813,12,52,0.230769,82632,86263.6,0.957901,1
95,0.503906,12,52,0.230769,83194,86825.6,0.958173,1
95,0.5,13,52,0.25,83418,87561.6,0.952678,1
95,0.496094,13,52,0.25,83740,87883.6,0.952851,1
95,0.492188,12,52,0.230769,85020,88651.6,0.959035,1
95,0.488281,12,52,0.230769,85500,89131.6,0.959255,1
95,0.484375,11,52,0.211538,86908,89643.6,0.969483,1
95,0.480469,11,52,0.211538,87420,90155.6,0.969657,1
95,0.476563,10,52,0.192308,87868,90576.5,0.970097,1
95,0.472656,10,52,0.192308,88860,91568.5,0.970421,1
95,0.46875,10,52,0.192308,89372,92080.5,0.970586,1
95,0.464844,10,52,0.192308,89806,92514.5,0.970724,1
95,0.460938,9,52,0.173077,90766,93250.5,0.973357,1
95,0.457031,8,52,0.153846,91906,94180.5,0.97585,1
95,0.453125,8,52,0.153846,92930,95204.5,0.976109,1
95,0.449219,8,52,0.153846,93666,95940.5,0.976293,1
95,0.445313,8,52,0.153846,94658,96932.5,0.976535,1
95,0.441406,7,52,0.134615,95234,97284.5,0.978923,1
95,0.4375,6,52,0.115385,96210,98036.5,0.981369,1
95,0.433594,6,52,0.115385,96722,98548.5,0.981466,1
95,0.429688,5,52,0.0961538,98394.4,99482.4,0.989063,1
95,0.425781,5,52,0.0961538,99098.4,100186,0.98914,1
95,0.421875,5,52,0.0961538,99834.4,100922,0.989219,1
95,0.417969,5,52,0.0961538,100458,101546,0.989286,1
95,0.414063,4,52,0.0769231,101403,102251,0.991707,1
95,0.410156,3,52,0.0576923,101883,102619,0.992828,1
95,0.40625,3,52,0.0576923,102843,103579,0.992894,1
95,0.402344,3,52,0.0576923,103563,104299,0.992943,1
95,0.398438,3,52,0.0576923,104099,104835,0.992979,1
95,0.394531,4,52,0.0769231,104579,105539,0.990904,1
95,0.390625,3,52,0.0576923,105237,105973,0.993055,1
95,0.386719,3,52,0.0576923,106005,106741,0.993105,1
95,0.382813,4,52,0.0769231,106229,107021,0.9926,1
95,0.378906,4,52,0.0769231,106677,107469,0.99263,1
95,0.375,3,52,0.0576923,108213,108493,0.997419,1
95,0.371094,3,52,0.0576923,108965,109245,0.997437,1
95,0.367188,3,52,0.0576923,109957,110237,0.99746,1
95,0.363281,3,52,0.0576923,110693,110973,0.997477,1
95,0.359375,3,52,0.0576923,111297,111577,0.997491,1
95,0.355469,2,52,0.0384615,112257,112313,0.999501,1
95,0.351563,2,52,0.0384615,113249,113305,0.999506,1
95,0.347656,2,52,0.0384615,113985,114041,0.999509,1
95,0.34375,2,52,0.0384615,114689,114745,0.999512,1
95,0.339844,2,52,0.0384615,115169,115225,0.999514,1
95,0.335938,1,52,0.0192308,115561,115561,1,1
95,0.332031,1,52,0.0192308,116329,116329,1,1
95,0.328125,1,52,0.0192308,117035,117035,1,1
95,0.324219,1,52,0.0192308,117639,117639,1,1
95,0.320313,1,52,0.0192308,118343,118343,1,1
95,0.316406,1,52,0.0192308,118567,118567,1,1
95,0.3125,1,52,0.0192308,118896,118896,1,1
95,0.308594,1,52,0.0192308,119344,119344,1,1
95,0.304688,1,52,0.0192308,119712,119712,1,1
95,0.300781,1,52,0.0192308,120165,120165,1,1
95,0.296875,1,52,0.0192308,120631,120631,1,1
95,0.292969,1,52,0.0192308,121399,121399,1,1
95,0.289063,1,52,0.0192308,121991,121991,1,1
95,0.285156,1,52,0.0192308,122327,122327,1,1
95,0.28125,1,52,0.0192308,123063,123063,1,1
95,0.277344,1,52,0.0192308,123815,123815,1,1
95,0.273438,1,52,0.0192308,124505,124505,1,1
95,0.269531,1,52,0.0192308,125227,125227,1,1
95,0.265625,1,52,0.0192308,126219,126219,1,1
95,0.261719,1,52,0.0192308,126893,126893,1,1
95,0.257813,1,52,0.0192308,127533,127533,1,1
95,0.253906,1,52,0.0192308,128111,128111,1,1
95,0.25,1,52,0.0192308,128591,128591,1,1
95,0.246094,1,52,0.0192308,128903,128903,1,1
95,0.242188,1,52,0.0192308,129671,129671,1,1
95,0.238281,1,52,0.0192308,130439,130439,1,1
95,0.234375,1,52,0.0192308,130783,130783,1,1
95,0.230469,1,52,0.0192308,131393,131393,1,1
95,0.226563,1,52,0.0192308,132129,132129,1,1
95,0.222656,1,52,0.0192308,133121,133121,1,1
95,0.21875,1,52,0.0192308,133825,133825,1,1
95,0.214844,1,52,0.0192308,134561,134561,1,1
95,0.210938,1,52,0.0192308,135178,135178,1,1
95,0.207031,1,52,0.0192308,135914,135914,1,1
95,0.203125,1,52,0.0192308,136410,136410,1,1
95,0.199219,1,52,0.0192308,137146,137146,1,1
95,0.195313,1,52,0.0192308,138076,138076,1,1
95,0.191406,1,52,0.0192308,138526,138526,1,1
95,0.1875,1,52,0.0192308,139294,139294,1,1
95,0.183594,1,52,0.0192308,140014,140014,1,1
95,0.179688,1,52,0.0192308,141038,141038,1,1
95,0.175781,1,52,0.0192308,141311,141311,1,1
95,0.171875,1,52,0.0192308,142047,142047,1,1
95,0.167969,1,52,0.0192308,142753,142753,1,1
95,0.164063,1,52,0.0192308,143521,143521,1,1
95,0.160156,1,52,0.0192308,144273,144273,1,1
95,0.15625,1,52,0.0192308,144753,144753,1,1
95,0.152344,1,52,0.0192308,144977,144977,1,1
95,0.148438,1,52,0.0192308,145315,145315,1,1
95,0.144531,1,52,0.0192308,146307,146307,1,1
95,0.140625,1,52,0.0192308,146668,146668,1,1
95,0.136719,1,52,0.0192308,147132,147132,1,1
95,0.132813,1,52,0.0192308,147868,147868,1,1
95,0.128906,1,52,0.0192308,148380,148380,1,1
95,0.125,1,52,0.0192308,149116,149116,1,1
95,0.121094,1,52,0.0192308,149852,149852,1,1
95,0.117188,1,52,0.0192308,150588,150588,1,1
95,0.113281,1,52,0.0192308,151324,151324,1,1
95,0.109375,1,52,0.0192308,152028,152028,1,1
95,0.105469,1,52,0.0192308,152604,152604,1,1
95,0.101563,1,52,0.0192308,153628,153628,1,1
95,0.0976563,1,52,0.0192308,154252,154252,1,1
95,0.09375,1,52,0.0192308,154588,154588,1,1
95,0.0898438,1,52,0.0192308,155294,155294,1,1
95,0.0859375,1,52,0.0192308,155504,155504,1,1
95,0.0820313,1,52,0.0192308,155954,155954,1,1
95,0.078125,1,52,0.0192308,156946,156946,1,1
95,0.0742188,1,52,0.0192308,157682,157682,1,1
